ind,PDB_chain,LIG,ro_label,lo_label,pVina,conf_id,conf_rank
160,1B38_A,8IQ,1,1,6.3300187,4,9
160,1B38_A,8IQ,1,1,6.37549508,5,1
160,1B38_A,8IQ,1,1,6.30508004,5,2
160,1B38_A,8IQ,1,1,6.250068290000001,5,3
160,1B38_A,8IQ,1,1,6.2243961400000005,5,4
160,1B38_A,8IQ,1,1,6.21192681,5,5
160,1B38_A,8IQ,1,1,6.1686509,5,6
160,1B38_A,8IQ,1,1,6.112905659999999,5,7
160,1B38_A,8IQ,1,1,6.10777123,5,8
160,1B38_A,8IQ,1,1,6.09823586,5,9
160,1B38_A,8IQ,1,1,6.31388192,6,1
160,1B38_A,8IQ,1,1,6.28820977,6,2
160,1B38_A,8IQ,1,1,6.1899221099999995,6,3
160,1B38_A,8IQ,1,1,6.174518819999999,6,4
160,1B38_A,8IQ,1,1,6.166450429999999,6,5
160,1B38_A,8IQ,1,1,6.11950707,6,6
160,1B38_A,8IQ,1,1,6.101169819999999,6,7
160,1B38_A,8IQ,1,1,6.07403069,6,8
160,1B38_A,8IQ,1,1,6.07256371,6,9
161,4FKG_A,8IQ,1,1,6.6102118800000005,1,1
161,4FKG_A,8IQ,1,1,6.3945658199999995,1,2
161,4FKG_A,8IQ,1,1,6.3872309199999995,1,3
161,4FKG_A,8IQ,1,1,6.364492729999999,1,4
161,4FKG_A,8IQ,1,1,6.35642434,1,5
161,4FKG_A,8IQ,1,1,6.30654702,1,6
161,4FKG_A,8IQ,1,1,6.299212119999999,1,7
161,4FKG_A,8IQ,1,1,6.29114373,1,8
161,4FKG_A,8IQ,1,1,6.26987252,1,9
161,4FKG_A,8IQ,1,1,6.564002009999999,2,1
161,4FKG_A,8IQ,1,1,6.477450189999999,2,2
161,4FKG_A,8IQ,1,1,6.42463891,2,3
161,4FKG_A,8IQ,1,1,6.42463891,2,4
161,4FKG_A,8IQ,1,1,6.334419639999999,2,5
161,4FKG_A,8IQ,1,1,6.319749839999999,2,6
161,4FKG_A,8IQ,1,1,6.315348899999999,2,7
161,4FKG_A,8IQ,1,1,6.29041024,2,8
161,4FKG_A,8IQ,1,1,6.277940909999999,2,9
161,4FKG_A,8IQ,1,1,6.431240320000001,3,1
161,4FKG_A,8IQ,1,1,6.30214608,3,2
161,4FKG_A,8IQ,1,1,6.29627816,3,3
161,4FKG_A,8IQ,1,1,6.254469229999999,3,4
161,4FKG_A,8IQ,1,1,6.2126603000000005,3,5
161,4FKG_A,8IQ,1,1,6.172318349999999,3,6
161,4FKG_A,8IQ,1,1,6.12904244,3,7
161,4FKG_A,8IQ,1,1,6.0314882700000005,3,8
161,4FKG_A,8IQ,1,1,6.0314882700000005,3,9
161,4FKG_A,8IQ,1,1,6.68356088,4,1
161,4FKG_A,8IQ,1,1,6.55666711,4,2
161,4FKG_A,8IQ,1,1,6.506056299999999,4,3
161,4FKG_A,8IQ,1,1,6.50018838,4,4
161,4FKG_A,8IQ,1,1,6.45984643,4,5
161,4FKG_A,8IQ,1,1,6.44150918,4,6
161,4FKG_A,8IQ,1,1,6.3945658199999995,4,7
161,4FKG_A,8IQ,1,1,6.35862481,4,8
161,4FKG_A,8IQ,1,1,6.357891319999999,4,9
161,4FKG_A,8IQ,1,1,6.748107999999999,5,1
161,4FKG_A,8IQ,1,1,6.668157589999999,5,2
161,4FKG_A,8IQ,1,1,6.60947839,5,3
161,4FKG_A,8IQ,1,1,6.568402949999999,5,4
161,4FKG_A,8IQ,1,1,6.539063349999999,5,5
161,4FKG_A,8IQ,1,1,6.47965066,5,6
161,4FKG_A,8IQ,1,1,6.45837945,5,7
161,4FKG_A,8IQ,1,1,6.4253724,5,8
161,4FKG_A,8IQ,1,1,6.4026342099999995,5,9
161,4FKG_A,8IQ,1,1,6.5794053,6,1
161,4FKG_A,8IQ,1,1,6.43930871,6,2
161,4FKG_A,8IQ,1,1,6.42757287,6,3
161,4FKG_A,8IQ,1,1,6.374028099999999,6,4
161,4FKG_A,8IQ,1,1,6.368893669999999,6,5
161,4FKG_A,8IQ,1,1,6.294077689999999,6,6
161,4FKG_A,8IQ,1,1,6.275740439999999,6,7
161,4FKG_A,8IQ,1,1,6.26767205,6,8
161,4FKG_A,8IQ,1,1,6.20899285,6,9
162,2R3R_A,8IQ,1,1,6.25813668,1,1
162,2R3R_A,8IQ,1,1,6.181120229999999,1,2
162,2R3R_A,8IQ,1,1,5.99408028,1,3
162,2R3R_A,8IQ,1,1,5.84224785,1,4
162,2R3R_A,8IQ,1,1,5.71902153,1,5
162,2R3R_A,8IQ,1,1,5.3984864,1,6
162,2R3R_A,8IQ,1,1,5.3691468,1,7
162,2R3R_A,8IQ,1,1,5.34200767,1,8
162,2R3R_A,8IQ,1,1,5.30606666,1,9
162,2R3R_A,8IQ,1,1,6.112905659999999,2,1
162,2R3R_A,8IQ,1,1,5.95887276,2,2
162,2R3R_A,8IQ,1,1,5.7652314,2,3
162,2R3R_A,8IQ,1,1,5.69628334,2,4
162,2R3R_A,8IQ,1,1,5.44689674,2,5
162,2R3R_A,8IQ,1,1,5.35301002,2,6
162,2R3R_A,8IQ,1,1,5.27452659,2,7
162,2R3R_A,8IQ,1,1,5.2297837,2,8
162,2R3R_A,8IQ,1,1,5.13149604,2,9
162,2R3R_A,8IQ,1,1,6.4327073,3,1
162,2R3R_A,8IQ,1,1,6.29554467,3,2
162,2R3R_A,8IQ,1,1,6.271339500000001,3,3
162,2R3R_A,8IQ,1,1,6.27060601,3,4
162,2R3R_A,8IQ,1,1,6.21779473,3,5
162,2R3R_A,8IQ,1,1,6.05642693,3,6
162,2R3R_A,8IQ,1,1,5.8752549,3,7
162,2R3R_A,8IQ,1,1,5.78430214,3,8
162,2R3R_A,8IQ,1,1,5.69848381,3,9
162,2R3R_A,8IQ,1,1,6.656421749999999,4,1
162,2R3R_A,8IQ,1,1,6.60801141,4,2
162,2R3R_A,8IQ,1,1,6.53686288,4,3
162,2R3R_A,8IQ,1,1,6.48991952,4,4
162,2R3R_A,8IQ,1,1,6.371094139999999,4,5
162,2R3R_A,8IQ,1,1,6.148846669999999,4,6
162,2R3R_A,8IQ,1,1,6.13491036,4,7
162,2R3R_A,8IQ,1,1,6.04689156,4,8
162,2R3R_A,8IQ,1,1,6.01828545,4,9
162,2R3R_A,8IQ,1,1,6.5794053,5,1
162,2R3R_A,8IQ,1,1,6.37769555,5,2
162,2R3R_A,8IQ,1,1,6.367426689999999,5,3
162,2R3R_A,8IQ,1,1,6.19872399,5,4
162,2R3R_A,8IQ,1,1,6.10703774,5,5
162,2R3R_A,8IQ,1,1,6.01241753,5,6
162,2R3R_A,8IQ,1,1,5.94787041,5,7
162,2R3R_A,8IQ,1,1,5.84811577,5,8
162,2R3R_A,8IQ,1,1,5.83197899,5,9
162,2R3R_A,8IQ,1,1,6.322683799999999,6,1
162,2R3R_A,8IQ,1,1,6.1026368,6,2
162,2R3R_A,8IQ,1,1,6.0065496099999995,6,3
162,2R3R_A,8IQ,1,1,5.8752549,6,4
162,2R3R_A,8IQ,1,1,5.80043892,6,5
162,2R3R_A,8IQ,1,1,5.78650261,6,6
162,2R3R_A,8IQ,1,1,5.777700729999999,6,7
162,2R3R_A,8IQ,1,1,5.49457359,6,8
162,2R3R_A,8IQ,1,1,5.4645005,6,9
163,1GIH_A,8IQ,1,1,7.42952021,1,1
163,1GIH_A,8IQ,1,1,6.91534372,1,2
163,1GIH_A,8IQ,1,1,6.90360788,1,3
163,1GIH_A,8IQ,1,1,6.66302316,1,4
163,1GIH_A,8IQ,1,1,6.62561517,1,5
163,1GIH_A,8IQ,1,1,6.60361047,1,6
163,1GIH_A,8IQ,1,1,6.5786718099999995,1,7
163,1GIH_A,8IQ,1,1,6.47818368,1,8
163,1GIH_A,8IQ,1,1,6.475249719999999,1,9
163,1GIH_A,8IQ,1,1,7.50800364,2,1
163,1GIH_A,8IQ,1,1,7.05250635,2,2
163,1GIH_A,8IQ,1,1,6.93441446,2,3
163,1GIH_A,8IQ,1,1,6.70189813,2,4
163,1GIH_A,8IQ,1,1,6.61534631,2,5
163,1GIH_A,8IQ,1,1,6.60361047,2,6
163,1GIH_A,8IQ,1,1,6.564002009999999,2,7
163,1GIH_A,8IQ,1,1,6.50678979,2,8
163,1GIH_A,8IQ,1,1,6.506056299999999,2,9
163,1GIH_A,8IQ,1,1,7.40311457,3,1
163,1GIH_A,8IQ,1,1,6.924145599999999,3,2
163,1GIH_A,8IQ,1,1,6.87573526,3,3
163,1GIH_A,8IQ,1,1,6.72830377,3,4
163,1GIH_A,8IQ,1,1,6.5882071799999995,3,5
163,1GIH_A,8IQ,1,1,6.56986993,3,6
163,1GIH_A,8IQ,1,1,6.54859872,3,7
163,1GIH_A,8IQ,1,1,6.52512704,3,8
163,1GIH_A,8IQ,1,1,6.468648310000001,3,9
163,1GIH_A,8IQ,1,1,7.31362879,4,1
163,1GIH_A,8IQ,1,1,6.82219049,4,2
163,1GIH_A,8IQ,1,1,6.81778955,4,3
163,1GIH_A,8IQ,1,1,6.6168132900000005,4,4
163,1GIH_A,8IQ,1,1,6.517792139999999,4,5
163,1GIH_A,8IQ,1,1,6.452511530000001,4,6
163,1GIH_A,8IQ,1,1,6.449577569999999,4,7
163,1GIH_A,8IQ,1,1,6.3974997799999995,4,8
163,1GIH_A,8IQ,1,1,6.371827629999999,4,9
163,1GIH_A,8IQ,1,1,7.31582926,5,1
163,1GIH_A,8IQ,1,1,6.853730559999999,5,2
163,1GIH_A,8IQ,1,1,6.72977075,5,3
163,1GIH_A,8IQ,1,1,6.658622219999999,5,4
163,1GIH_A,8IQ,1,1,6.54713174,5,5
163,1GIH_A,8IQ,1,1,6.49578744,5,6
163,1GIH_A,8IQ,1,1,6.486985559999999,5,7
163,1GIH_A,8IQ,1,1,6.48551858,5,8
163,1GIH_A,8IQ,1,1,6.47818368,5,9
163,1GIH_A,8IQ,1,1,7.37377497,6,1
163,1GIH_A,8IQ,1,1,6.8801362,6,2
163,1GIH_A,8IQ,1,1,6.8287919,6,3
163,1GIH_A,8IQ,1,1,6.573537379999999,6,4
163,1GIH_A,8IQ,1,1,6.55886758,6,5
163,1GIH_A,8IQ,1,1,6.51705865,6,6
163,1GIH_A,8IQ,1,1,6.47818368,6,7
163,1GIH_A,8IQ,1,1,6.46571435,6,8
163,1GIH_A,8IQ,1,1,6.41143609,6,9
164,2BHE_A,8IQ,1,1,5.4050878099999995,1,1
164,2BHE_A,8IQ,1,1,5.02513999,1,2
164,2BHE_A,8IQ,1,1,5.01633811,1,3
164,2BHE_A,8IQ,1,1,5.00826972,1,4
164,2BHE_A,8IQ,1,1,4.995066899999999,1,5
164,2BHE_A,8IQ,1,1,4.9803971,1,6
164,2BHE_A,8IQ,1,1,4.938588169999999,1,7
164,2BHE_A,8IQ,1,1,4.91364951,1,8
164,2BHE_A,8IQ,1,1,4.8997132,1,9
164,2BHE_A,8IQ,1,1,5.28699592,2,1
164,2BHE_A,8IQ,1,1,5.2327176600000005,2,2
164,2BHE_A,8IQ,1,1,5.2077789999999995,2,3
164,2BHE_A,8IQ,1,1,5.20557853,2,4
164,2BHE_A,8IQ,1,1,5.17037101,2,5
164,2BHE_A,8IQ,1,1,5.08455268,2,6
164,2BHE_A,8IQ,1,1,5.04714469,2,7
164,2BHE_A,8IQ,1,1,5.03320838,2,8
164,2BHE_A,8IQ,1,1,5.0236730099999996,2,9
164,2BHE_A,8IQ,1,1,5.383816599999999,3,1
164,2BHE_A,8IQ,1,1,5.367679819999999,3,2
164,2BHE_A,8IQ,1,1,5.361811899999999,3,3
164,2BHE_A,8IQ,1,1,5.30459968,3,4
164,2BHE_A,8IQ,1,1,5.25618934,3,5
164,2BHE_A,8IQ,1,1,5.163036109999999,3,6
164,2BHE_A,8IQ,1,1,5.160835639999999,3,7
164,2BHE_A,8IQ,1,1,5.15863517,3,8
164,2BHE_A,8IQ,1,1,5.13883094,3,9
164,2BHE_A,8IQ,1,1,4.944456089999999,4,1
164,2BHE_A,8IQ,1,1,4.9290528,4,2
164,2BHE_A,8IQ,1,1,4.83956702,4,3
164,2BHE_A,8IQ,1,1,4.82856467,4,4
164,2BHE_A,8IQ,1,1,4.79555762,4,5
164,2BHE_A,8IQ,1,1,4.786755739999999,4,6
164,2BHE_A,8IQ,1,1,4.78162131,4,7
164,2BHE_A,8IQ,1,1,4.777220369999999,4,8
164,2BHE_A,8IQ,1,1,4.73247748,4,9
164,2BHE_A,8IQ,1,1,5.4109557299999995,5,1
164,2BHE_A,8IQ,1,1,5.393351969999999,5,2
164,2BHE_A,8IQ,1,1,5.346408609999999,5,3
164,2BHE_A,8IQ,1,1,5.346408609999999,5,4
164,2BHE_A,8IQ,1,1,5.31706901,5,5
164,2BHE_A,8IQ,1,1,5.30166572,5,6
164,2BHE_A,8IQ,1,1,5.29139686,5,7
164,2BHE_A,8IQ,1,1,5.27966102,5,8
164,2BHE_A,8IQ,1,1,5.25985679,5,9
164,2BHE_A,8IQ,1,1,5.46009956,6,1
164,2BHE_A,8IQ,1,1,5.45056419,6,2
164,2BHE_A,8IQ,1,1,5.3691468,6,3
164,2BHE_A,8IQ,1,1,5.28259498,6,4
164,2BHE_A,8IQ,1,1,5.28259498,6,5
164,2BHE_A,8IQ,1,1,5.27746055,6,6
164,2BHE_A,8IQ,1,1,5.26865867,6,7
164,2BHE_A,8IQ,1,1,5.25032142,6,8
164,2BHE_A,8IQ,1,1,5.2026445699999995,6,9
165,4FKI_A,8IQ,1,1,6.68062692,1,1
165,4FKI_A,8IQ,1,1,6.49798791,1,2
165,4FKI_A,8IQ,1,1,6.45031106,1,3
165,4FKI_A,8IQ,1,1,6.4180375,1,4
165,4FKI_A,8IQ,1,1,6.36816018,1,5
165,4FKI_A,8IQ,1,1,6.31608239,1,6
165,4FKI_A,8IQ,1,1,6.303613059999999,1,7
165,4FKI_A,8IQ,1,1,6.282341849999999,1,8
165,4FKI_A,8IQ,1,1,6.10043633,1,9
165,4FKI_A,8IQ,1,1,6.75397592,2,1
165,4FKI_A,8IQ,1,1,6.607277919999999,2,2
165,4FKI_A,8IQ,1,1,6.53466241,2,3
165,4FKI_A,8IQ,1,1,6.48185113,2,4
165,4FKI_A,8IQ,1,1,6.48111764,2,5
165,4FKI_A,8IQ,1,1,6.3886979,2,6
165,4FKI_A,8IQ,1,1,6.38429696,2,7
165,4FKI_A,8IQ,1,1,6.36155877,2,8
165,4FKI_A,8IQ,1,1,6.332219169999999,2,9
165,4FKI_A,8IQ,1,1,6.684294369999999,3,1
165,4FKI_A,8IQ,1,1,6.484785089999999,3,2
165,4FKI_A,8IQ,1,1,6.440775690000001,3,3
165,4FKI_A,8IQ,1,1,6.43710824,3,4
165,4FKI_A,8IQ,1,1,6.43197381,3,5
165,4FKI_A,8IQ,1,1,6.4107026,3,6
165,4FKI_A,8IQ,1,1,6.36522622,3,7
165,4FKI_A,8IQ,1,1,6.322683799999999,3,8
165,4FKI_A,8IQ,1,1,6.242733389999999,3,9
165,4FKI_A,8IQ,1,1,6.75617639,4,1
165,4FKI_A,8IQ,1,1,6.52145959,4,2
165,4FKI_A,8IQ,1,1,6.50018838,4,3
165,4FKI_A,8IQ,1,1,6.4767167,4,4
165,4FKI_A,8IQ,1,1,6.44150918,4,5
165,4FKI_A,8IQ,1,1,6.42097146,4,6
165,4FKI_A,8IQ,1,1,6.3872309199999995,4,7
165,4FKI_A,8IQ,1,1,6.360091789999999,4,8
165,4FKI_A,8IQ,1,1,6.33075219,4,9
165,4FKI_A,8IQ,1,1,6.67915994,5,1
165,4FKI_A,8IQ,1,1,6.536129389999999,5,2
165,4FKI_A,8IQ,1,1,6.506056299999999,5,3
165,4FKI_A,8IQ,1,1,6.451778039999999,5,4
165,4FKI_A,8IQ,1,1,6.40630166,5,5
165,4FKI_A,8IQ,1,1,6.36082528,5,6
165,4FKI_A,8IQ,1,1,6.347622459999999,5,7
165,4FKI_A,8IQ,1,1,6.322683799999999,5,8
165,4FKI_A,8IQ,1,1,6.26473809,5,9
165,4FKI_A,8IQ,1,1,6.515591669999999,6,1
165,4FKI_A,8IQ,1,1,6.445176630000001,6,2
165,4FKI_A,8IQ,1,1,6.282341849999999,6,3
165,4FKI_A,8IQ,1,1,6.20972634,6,4
165,4FKI_A,8IQ,1,1,6.174518819999999,6,5
165,4FKI_A,8IQ,1,1,6.14444573,6,6
165,4FKI_A,8IQ,1,1,6.07916512,6,7
165,4FKI_A,8IQ,1,1,6.0270873300000005,6,8
165,4FKI_A,8IQ,1,1,5.971342089999999,6,9
166,1GIJ_A,8IQ,1,1,6.88527063,1,1
166,1GIJ_A,8IQ,1,1,6.85959848,1,2
166,1GIJ_A,8IQ,1,1,6.825857939999999,1,3
166,1GIJ_A,8IQ,1,1,6.7950513599999995,1,4
166,1GIJ_A,8IQ,1,1,6.78844995,1,5
166,1GIJ_A,8IQ,1,1,6.701164639999999,1,6
166,1GIJ_A,8IQ,1,1,6.69309625,1,7
166,1GIJ_A,8IQ,1,1,6.557400599999999,1,8
166,1GIJ_A,8IQ,1,1,6.3967662899999995,1,9
166,1GIJ_A,8IQ,1,1,6.93514795,2,1
166,1GIJ_A,8IQ,1,1,6.91167627,2,2
166,1GIJ_A,8IQ,1,1,6.88967157,2,3
166,1GIJ_A,8IQ,1,1,6.875001769999999,2,4
166,1GIJ_A,8IQ,1,1,6.80238626,2,5
166,1GIJ_A,8IQ,1,1,6.7847824999999995,2,6
166,1GIJ_A,8IQ,1,1,6.77451364,2,7
166,1GIJ_A,8IQ,1,1,6.630749599999999,2,8
166,1GIJ_A,8IQ,1,1,6.575737849999999,2,9
166,1GIJ_A,8IQ,1,1,6.842728210000001,3,1
166,1GIJ_A,8IQ,1,1,6.83025888,3,2
166,1GIJ_A,8IQ,1,1,6.8075206900000005,3,3
166,1GIJ_A,8IQ,1,1,6.80165277,3,4
166,1GIJ_A,8IQ,1,1,6.7781810899999995,3,5
166,1GIJ_A,8IQ,1,1,6.75104196,3,6
166,1GIJ_A,8IQ,1,1,6.7187684,3,7
166,1GIJ_A,8IQ,1,1,6.62048074,3,8
166,1GIJ_A,8IQ,1,1,6.4290398500000006,3,9
166,1GIJ_A,8IQ,1,1,6.91094278,4,1
166,1GIJ_A,8IQ,1,1,6.84419519,4,2
166,1GIJ_A,8IQ,1,1,6.837593779999999,4,3
166,1GIJ_A,8IQ,1,1,6.8192565300000005,4,4
166,1GIJ_A,8IQ,1,1,6.7877164599999995,4,5
166,1GIJ_A,8IQ,1,1,6.7781810899999995,4,6
166,1GIJ_A,8IQ,1,1,6.747374509999999,4,7
166,1GIJ_A,8IQ,1,1,6.66302316,4,8
166,1GIJ_A,8IQ,1,1,6.5801387899999995,4,9
166,1GIJ_A,8IQ,1,1,7.01143091,5,1
166,1GIJ_A,8IQ,1,1,6.964487549999999,5,2
166,1GIJ_A,8IQ,1,1,6.957152649999999,5,3
166,1GIJ_A,8IQ,1,1,6.91534372,5,4
166,1GIJ_A,8IQ,1,1,6.89553949,5,5
166,1GIJ_A,8IQ,1,1,6.8053202200000005,5,6
166,1GIJ_A,8IQ,1,1,6.734171689999999,5,7
166,1GIJ_A,8IQ,1,1,6.71216699,5,8
166,1GIJ_A,8IQ,1,1,6.66669061,5,9
166,1GIJ_A,8IQ,1,1,6.8434617,6,1
166,1GIJ_A,8IQ,1,1,6.8214570000000005,6,2
166,1GIJ_A,8IQ,1,1,6.80165277,6,3
166,1GIJ_A,8IQ,1,1,6.7965183399999995,6,4
166,1GIJ_A,8IQ,1,1,6.76717874,6,5
166,1GIJ_A,8IQ,1,1,6.75324243,6,6
166,1GIJ_A,8IQ,1,1,6.745907529999999,6,7
166,1GIJ_A,8IQ,1,1,6.72830377,6,8
166,1GIJ_A,8IQ,1,1,6.506056299999999,6,9
167,2VTR_A,8IQ,1,1,6.70703256,1,1
167,2VTR_A,8IQ,1,1,6.619013759999999,1,2
167,2VTR_A,8IQ,1,1,6.55593362,1,3
167,2VTR_A,8IQ,1,1,6.519992609999999,1,4
167,2VTR_A,8IQ,1,1,6.41657052,1,5
167,2VTR_A,8IQ,1,1,6.3901648799999995,1,6
167,2VTR_A,8IQ,1,1,6.271339500000001,1,7
167,2VTR_A,8IQ,1,1,6.26987252,1,8
167,2VTR_A,8IQ,1,1,6.26767205,1,9
167,2VTR_A,8IQ,1,1,6.5896741599999995,2,1
167,2VTR_A,8IQ,1,1,6.442976160000001,2,2
167,2VTR_A,8IQ,1,1,6.4180375,2,3
167,2VTR_A,8IQ,1,1,6.34982293,2,4
167,2VTR_A,8IQ,1,1,6.32121682,2,5
167,2VTR_A,8IQ,1,1,6.2419999,2,6
167,2VTR_A,8IQ,1,1,6.2016579499999995,2,7
167,2VTR_A,8IQ,1,1,6.160582509999999,2,8
167,2VTR_A,8IQ,1,1,6.155448079999999,2,9
167,2VTR_A,8IQ,1,1,6.68356088,3,1
167,2VTR_A,8IQ,1,1,6.47378274,3,2
167,2VTR_A,8IQ,1,1,6.4077686400000005,3,3
167,2VTR_A,8IQ,1,1,6.378429039999999,3,4
167,2VTR_A,8IQ,1,1,6.31901635,3,5
167,2VTR_A,8IQ,1,1,6.233931510000001,3,6
167,2VTR_A,8IQ,1,1,6.2023914399999995,3,7
167,2VTR_A,8IQ,1,1,6.19432305,3,8
167,2VTR_A,8IQ,1,1,6.10043633,3,9
167,2VTR_A,8IQ,1,1,6.905074859999999,4,1
167,2VTR_A,8IQ,1,1,6.649820340000001,4,2
167,2VTR_A,8IQ,1,1,6.59554208,4,3
167,2VTR_A,8IQ,1,1,6.58894067,4,4
167,2VTR_A,8IQ,1,1,6.53979684,4,5
167,2VTR_A,8IQ,1,1,6.45984643,4,6
167,2VTR_A,8IQ,1,1,6.43930871,4,7
167,2VTR_A,8IQ,1,1,6.4290398500000006,4,8
167,2VTR_A,8IQ,1,1,6.341021049999999,4,9
167,2VTR_A,8IQ,1,1,6.66082269,5,1
167,2VTR_A,8IQ,1,1,6.528794489999999,5,2
167,2VTR_A,8IQ,1,1,6.52292657,5,3
167,2VTR_A,8IQ,1,1,6.431240320000001,5,4
167,2VTR_A,8IQ,1,1,6.29041024,5,5
167,2VTR_A,8IQ,1,1,6.282341849999999,5,6
167,2VTR_A,8IQ,1,1,6.240532919999999,5,7
167,2VTR_A,8IQ,1,1,6.2038584199999995,5,8
167,2VTR_A,8IQ,1,1,6.14517922,5,9
167,2VTR_A,8IQ,1,1,6.88820459,6,1
167,2VTR_A,8IQ,1,1,6.764244779999999,6,2
167,2VTR_A,8IQ,1,1,6.66522363,6,3
167,2VTR_A,8IQ,1,1,6.6600892,6,4
167,2VTR_A,8IQ,1,1,6.57720483,6,5
167,2VTR_A,8IQ,1,1,6.46057992,6,6
167,2VTR_A,8IQ,1,1,6.44664361,6,7
167,2VTR_A,8IQ,1,1,6.39163186,6,8
167,2VTR_A,8IQ,1,1,6.37476159,6,9
168,7S7A_A,88O,1,1,8.48061138,1,1
168,7S7A_A,88O,1,1,7.708979899999999,1,2
168,7S7A_A,88O,1,1,6.43710824,1,3
168,7S7A_A,88O,1,1,8.55469387,2,1
168,7S7A_A,88O,1,1,7.86081233,2,2
168,7S7A_A,88O,1,1,7.73391856,2,3
168,7S7A_A,88O,1,1,7.00849695,2,4
168,7S7A_A,88O,1,1,6.423905419999999,2,5
168,7S7A_A,88O,1,1,6.36522622,2,6
168,7S7A_A,88O,1,1,6.4026342099999995,3,1
168,7S7A_A,88O,1,1,6.2317310400000006,3,2
168,7S7A_A,88O,1,1,6.22366265,3,3
168,7S7A_A,88O,1,1,6.171584859999999,3,4
168,7S7A_A,88O,1,1,6.0366227,3,5
168,7S7A_A,88O,1,1,6.0153514900000005,3,6
168,7S7A_A,88O,1,1,5.931733629999999,3,7
168,7S7A_A,88O,1,1,5.913396379999999,3,8
168,7S7A_A,88O,1,1,5.83784691,3,9
168,7S7A_A,88O,1,1,8.57669857,4,1
168,7S7A_A,88O,1,1,7.86521327,4,2
168,7S7A_A,88O,1,1,6.433440790000001,4,3
168,7S7A_A,88O,1,1,8.54882595,5,1
168,7S7A_A,88O,1,1,7.69210963,5,2
168,7S7A_A,88O,1,1,7.3752419499999995,5,3
168,7S7A_A,88O,1,1,6.81852304,5,4
168,7S7A_A,88O,1,1,6.65495477,5,5
168,7S7A_A,88O,1,1,6.48551858,5,6
168,7S7A_A,88O,1,1,8.59210186,6,1
168,7S7A_A,88O,1,1,7.79113078,6,2
168,7S7A_A,88O,1,1,7.117053469999999,6,3
168,7S7A_A,88O,1,1,6.46718133,6,4
168,7S7A_A,88O,1,1,8.51801937,7,1
168,7S7A_A,88O,1,1,7.88061656,7,2
168,7S7A_A,88O,1,1,7.721449229999999,7,3
168,7S7A_A,88O,1,1,6.6454194,7,4
168,7S7A_A,88O,1,1,6.3997002499999995,7,5
169,8FOW_A,88O,1,1,6.707766049999999,1,1
169,8FOW_A,88O,1,1,6.533928919999999,1,2
169,8FOW_A,88O,1,1,6.445176630000001,1,3
169,8FOW_A,88O,1,1,6.3989667599999995,1,4
169,8FOW_A,88O,1,1,6.37549508,1,5
169,8FOW_A,88O,1,1,6.33588662,1,6
169,8FOW_A,88O,1,1,6.2265966100000005,1,7
169,8FOW_A,88O,1,1,6.22366265,1,8
169,8FOW_A,88O,1,1,6.115839619999999,1,9
169,8FOW_A,88O,1,1,8.51728588,2,1
169,8FOW_A,88O,1,1,7.953965559999999,2,2
169,8FOW_A,88O,1,1,6.74370706,2,3
169,8FOW_A,88O,1,1,6.550799189999999,2,4
169,8FOW_A,88O,1,1,6.51705865,2,5
169,8FOW_A,88O,1,1,6.44664361,2,6
169,8FOW_A,88O,1,1,6.68356088,3,1
169,8FOW_A,88O,1,1,6.38429696,3,2
169,8FOW_A,88O,1,1,6.303613059999999,3,3
169,8FOW_A,88O,1,1,6.21119332,3,4
169,8FOW_A,88O,1,1,6.2053254,3,5
169,8FOW_A,88O,1,1,6.1855211699999995,3,6
169,8FOW_A,88O,1,1,6.138577809999999,3,7
169,8FOW_A,88O,1,1,6.082832569999999,3,8
169,8FOW_A,88O,1,1,6.0586274,3,9
169,8FOW_A,88O,1,1,6.76057733,4,1
169,8FOW_A,88O,1,1,6.54493127,4,2
169,8FOW_A,88O,1,1,6.4693818,4,3
169,8FOW_A,88O,1,1,6.42977334,4,4
169,8FOW_A,88O,1,1,6.336620109999999,4,5
169,8FOW_A,88O,1,1,6.23979943,4,6
169,8FOW_A,88O,1,1,6.1877216399999995,4,7
169,8FOW_A,88O,1,1,6.162782979999999,4,8
169,8FOW_A,88O,1,1,6.13050942,4,9
169,8FOW_A,88O,1,1,8.55542736,5,1
169,8FOW_A,88O,1,1,7.95029811,5,2
169,8FOW_A,88O,1,1,6.77891458,5,3
169,8FOW_A,88O,1,1,6.45324502,5,4
169,8FOW_A,88O,1,1,8.53855709,6,1
169,8FOW_A,88O,1,1,7.56668284,6,2
169,8FOW_A,88O,1,1,7.552013039999999,6,3
169,8FOW_A,88O,1,1,6.731237729999999,6,4
169,8FOW_A,88O,1,1,6.54199731,6,5
169,8FOW_A,88O,1,1,6.53099496,6,6
169,8FOW_A,88O,1,1,6.42830636,6,7
169,8FOW_A,88O,1,1,8.372788349999999,7,1
169,8FOW_A,88O,1,1,7.68917567,7,2
169,8FOW_A,88O,1,1,7.678906809999999,7,3
169,8FOW_A,88O,1,1,6.63661752,7,4
169,8FOW_A,88O,1,1,6.433440790000001,7,5
169,8FOW_A,88O,1,1,6.357891319999999,7,6
169,8FOW_A,88O,1,1,6.18478768,7,7
170,7S9X_A,88O,1,1,8.038316909999999,1,1
170,7S9X_A,88O,1,1,5.90752846,1,2
170,7S9X_A,88O,1,1,8.14613994,2,1
170,7S9X_A,88O,1,1,7.450791419999999,2,2
